word	POS	label	negative	neutral	positive
R-bac	adverb	neutral	0.002	0.998	0
R-back	adverb	neutral	0	0.998	0.002
R-backk	adverb	neutral	0	0.998	0.002
R-backstage	adverb	neutral	0	0.998	0.002
R-bak	adverb	neutral	0.002	0.998	0
R-barely	adverb	negative	0.999	0.001	0
R-bck	adverb	neutral	0.002	0.998	0
R-before	adverb	neutral	0	0.998	0.002
R-betta	adverb	neutral	0	0.998	0.002
R-bk	adverb	negative	0.999	0.001	0
R-brand	adverb	positive	0	0.001	0.999
R-closer	adverb	neutral	0	0.998	0.002
R-completely	adverb	neutral	0.002	0.998	0
R-constantly	adverb	neutral	0.002	0.998	0
R-currently	adverb	neutral	0	0.998	0.002
R-def	adverb	neutral	0	0.998	0.002
R-deff	adverb	neutral	0	0.998	0.002
R-deffo	adverb	neutral	0	0.998	0.002
R-definately	adverb	positive	0	0.001	0.999
R-definatly	adverb	neutral	0	0.998	0.002
R-definetly	adverb	positive	0	0.001	0.999
R-defo	adverb	neutral	0	0.998	0.002
R-duper	adverb	neutral	0	0.998	0.002
R-easily	adverb	neutral	0	0.998	0.002
R-een	adverb	neutral	0	0.998	0.002
R-effin	adverb	negative	0.999	0.001	0
R-effing	adverb	neutral	0.002	0.998	0
R-either	adverb	negative	0.999	0.001	0
R-en	adverb	neutral	0	0.998	0.002
R-enough	adverb	neutral	0	0.998	0.002
R-esp	adverb	neutral	0	0.998	0.002
R-eva	adverb	neutral	0	0.998	0.002
R-eventually	adverb	neutral	0	0.998	0.002
R-ever	adverb	neutral	0	0.998	0.002
R-everr	adverb	neutral	0	0.995	0.005
R-everytime	adverb	neutral	0.002	0.998	0
R-everywhere	adverb	neutral	0	0.998	0.002
R-extremely	adverb	neutral	0	0.998	0.002
R-far	adverb	neutral	0	0.998	0.002
R-fast	adverb	neutral	0.002	0.998	0
R-finally	adverb	positive	0	0.001	0.999
R-finaly	adverb	positive	0	0.001	0.999
R-first	adverb	neutral	0	0.998	0.002
R-forever	adverb	neutral	0	0.998	0.002
R-foreverr	adverb	neutral	0.002	0.998	0
R-forth	adverb	neutral	0	0.998	0.002
R-freakin	adverb	neutral	0	0.998	0.002
R-fuckin	adverb	neutral	0.002	0.998	0
R-fully	adverb	neutral	0	0.998	0.002
R-halfway	adverb	neutral	0.002	0.998	0
R-heb	adverb	neutral	0	0.998	0.002
R-hella	adverb	neutral	0.002	0.998	0
R-hence	adverb	neutral	0	0.998	0.002
R-here	adverb	neutral	0	0.998	0.002
R-heree	adverb	neutral	0	0.998	0.002
R-highly	adverb	neutral	0	0.998	0.002
R-home	adverb	negative	0.999	0.001	0
R-how	adverb	neutral	0	0.998	0.002
R-how'd	adverb	neutral	0	0.998	0.002
R-how're	adverb	neutral	0	0.998	0.002
R-immediately	adverb	neutral	0	0.998	0.002
R-instead	adverb	neutral	0	0.998	0.002
R-jst	adverb	neutral	0	0.998	0.002
R-jsut	adverb	neutral	0.002	0.998	0
R-jus	adverb	neutral	0	0.998	0.002
R-juss	adverb	neutral	0	0.998	0.002
R-juz	adverb	neutral	0	0.998	0.002
R-kinda	adverb	neutral	0	0.998	0.002
R-lately	adverb	neutral	0.002	0.998	0
R-later	adverb	positive	0	0.001	0.999
R-laterr	adverb	positive	0	0.001	0.999
R-legally	adverb	neutral	0	0.998	0.002
R-ll	adverb	neutral	0	0.998	0.002
R-longer	adverb	negative	0.999	0.001	0
R-mainly	adverb	positive	0	0.083	0.917
R-mayb	adverb	neutral	0.002	0.998	0
R-meanwhile	adverb	neutral	0	0.998	0.002
R-mega	adverb	neutral	0	0.998	0.002
R-mentally	adverb	neutral	0	0.998	0.002
R-more	adverb	neutral	0	0.998	0.002
R-naturally	adverb	neutral	0	0.998	0.002
R-nearly	adverb	neutral	0	0.998	0.002
R-neither	adverb	negative	0.999	0.001	0
R-neva	adverb	negative	0.999	0.001	0
R-never	adverb	negative	0.999	0.001	0
R-next	adverb	neutral	0	0.998	0.002
R-no	adverb	negative	0.999	0.001	0
R-noow	adverb	neutral	0	0.998	0.002
R-normally	adverb	neutral	0	0.998	0.002
R-north	adverb	neutral	0	0.998	0.002
R-not	adverb	negative	0.999	0.001	0
R-nott	adverb	negative	0.999	0.001	0
R-now	adverb	neutral	0	0.998	0.002
R-nowhere	adverb	negative	0.999	0.001	0
R-noww	adverb	neutral	0	0.998	0.002
R-nt	adverb	negative	0.999	0.001	0
R-nvr	adverb	negative	0.999	0.001	0
R-off	adverb	positive	0	0.001	0.999
R-offically	adverb	neutral	0	0.998	0.002
R-officially	adverb	neutral	0	0.998	0.002
R-often	adverb	neutral	0	0.998	0.002
R-once	adverb	neutral	0	0.998	0.002
R-only	adverb	neutral	0.002	0.998	0
R-originally	adverb	neutral	0.002	0.998	0
R-otherwise	adverb	neutral	0.002	0.998	0
R-out	adverb	neutral	0	0.998	0.002
R-outside	adverb	neutral	0.002	0.998	0
R-over	adverb	neutral	0	0.998	0.002
R-overly	adverb	neutral	0.001	0.998	0.001
R-overnight	adverb	neutral	0.002	0.998	0
R-pero	adverb	neutral	0	0.998	0.002
R-personally	adverb	positive	0	0.001	0.999
R-physically	adverb	negative	0.999	0.001	0
R-plus	adverb	neutral	0	0.998	0.002
R-prob	adverb	neutral	0.002	0.998	0
R-probably	adverb	neutral	0	0.998	0.002
R-probly	adverb	neutral	0.002	0.998	0
R-probs	adverb	neutral	0.002	0.998	0
R-prolly	adverb	neutral	0.001	0.998	0.001
R-pronto	adverb	neutral	0	0.998	0.002
R-reaally	adverb	neutral	0.002	0.998	0
R-reallyy	adverb	neutral	0.002	0.998	0
R-realy	adverb	neutral	0.002	0.998	0
R-recently	adverb	neutral	0.002	0.998	0
R-reeally	adverb	neutral	0.002	0.998	0
R-regularly	adverb	neutral	0	0.998	0.002
R-rlly	adverb	negative	0.977	0.023	0
R-rly	adverb	negative	0.999	0.001	0
R-shortly	adverb	neutral	0	0.998	0.002
R-slightly	adverb	neutral	0	0.998	0.002
R-slowly	adverb	neutral	0.002	0.998	0
R-someday	adverb	positive	0	0.001	0.999
R-somehow	adverb	neutral	0	0.998	0.002
R-sometime	adverb	neutral	0	0.998	0.002
R-sometimes	adverb	neutral	0	0.998	0.002
R-somewhat	adverb	neutral	0	0.998	0.002
R-somewhere	adverb	neutral	0	0.998	0.002
R-soo	adverb	neutral	0	0.998	0.002
R-soon	adverb	positive	0	0.372	0.628
R-sooner	adverb	neutral	0	0.998	0.002
R-sorta	adverb	neutral	0	0.998	0.002
R-south	adverb	neutral	0	0.998	0.002
R-srsly	adverb	neutral	0.002	0.998	0
R-stil	adverb	neutral	0.002	0.998	0
R-straight	adverb	neutral	0	0.998	0.002
R-suddenly	adverb	negative	0.999	0.001	0
R-technically	adverb	neutral	0	0.998	0.002
R-that	adverb	neutral	0	0.998	0.002
R-then	adverb	neutral	0	0.816	0.184
R-thenn	adverb	neutral	0	0.998	0.002
R-there	adverb	neutral	0	0.998	0.002
R-theree	adverb	neutral	0.001	0.998	0.001
R-thingy	adverb	neutral	0	0.998	0.002
R-tho	adverb	neutral	0.002	0.998	0
R-thoroughly	adverb	neutral	0	0.998	0.002
R-tht	adverb	neutral	0	0.998	0.002
R-to	adverb	negative	0.999	0.001	0
R-together	adverb	neutral	0	0.998	0.002
R-tomorrow	adverb	neutral	0	0.998	0.002
R-tonight	adverb	neutral	0	0.998	0.002
R-tonite	adverb	neutral	0.002	0.998	0
R-truely	adverb	neutral	0	0.998	0.002
R-twice	adverb	neutral	0.002	0.998	0
R-uber	adverb	neutral	0	0.998	0.002
R-uma	adverb	neutral	0.002	0.998	0
R-up	adverb	neutral	0	0.998	0.002
R-usually	adverb	neutral	0	0.998	0.002
R-verry	adverb	neutral	0	0.998	0.002
R-veryy	adverb	neutral	0	0.998	0.002
R-way	adverb	neutral	0	0.998	0.002
R-wayy	adverb	neutral	0	0.998	0.002
R-what'll	adverb	neutral	0	0.998	0.002
R-when	adverb	neutral	0	0.998	0.002
R-whenever	adverb	neutral	0	0.998	0.002
R-where	adverb	neutral	0	0.998	0.002
R-wherever	adverb	neutral	0	0.998	0.002
R-why	adverb	negative	0.999	0.001	0
R-whyy	adverb	negative	0.999	0.001	0
R-y	adverb	neutral	0	0.998	0.002
R-yet	adverb	neutral	0	0.998	0.002
S-@user's	nom.pos	neutral	0	0.998	0.002
S-brother's	nom.pos	neutral	0	0.998	0.002
S-children's	nom.pos	positive	0	0.001	0.999
S-cousin's	nom.pos	neutral	0	0.998	0.002
S-dad's	nom.pos	neutral	0.002	0.998	0
S-friend's	nom.pos	neutral	0.002	0.998	0
S-girl's	nom.pos	neutral	0	0.998	0.002
S-god's	nom.pos	positive	0	0.001	0.999
S-grandma's	nom.pos	neutral	0.001	0.998	0.001
S-guy's	nom.pos	neutral	0	0.998	0.002
S-man's	nom.pos	neutral	0	0.998	0.002
S-mom's	nom.pos	neutral	0	0.998	0.002
S-one's	nom.pos	neutral	0	0.998	0.002
S-people's	nom.pos	neutral	0	0.998	0.002
S-sister's	nom.pos	neutral	0	0.998	0.002
S-today's	nom.pos	neutral	0	0.998	0.002
S-todays	nom.pos	neutral	0	0.998	0.002
S-tomorrow's	nom.pos	neutral	0	0.998	0.002
S-tomorrows	nom.pos	neutral	0	0.998	0.002
S-tonight's	nom.pos	neutral	0	0.998	0.002
S-tonights	nom.pos	neutral	0	0.998	0.002
S-week's	nom.pos	neutral	0	0.998	0.002
S-world's	nom.pos	neutral	0	0.998	0.002
S-year's	nom.pos	neutral	0	0.998	0.002
S-yesterday's	nom.pos	neutral	0	0.998	0.002
T-along	verb.part	neutral	0	0.998	0.002
T-around	verb.part	neutral	0	0.998	0.002
T-back	verb.part	neutral	0.002	0.998	0
T-in	verb.part	neutral	0	0.998	0.002
T-off	verb.part	neutral	0	0.998	0.002
T-on	verb.part	neutral	0	0.998	0.002
T-out	verb.part	neutral	0	0.998	0.002
T-outt	verb.part	neutral	0	0.998	0.002
T-over	verb.part	neutral	0	0.998	0.002
T-up	verb.part	neutral	0	0.998	0.002
T-upp	verb.part	neutral	0	0.998	0.002
U-amazon.com	url	neutral	0	0.998	0.002
U-formspring.me	url	positive	0	0.001	0.999
U-http://www.url.com	url	neutral	0	0.998	0.002
U-http://www.url.com?a	url	neutral	0	0.998	0.002
U-magdalengraal.com	url	neutral	0	0.998	0.002
U-trendhunter.com	url	negative	0.999	0.001	0
V-#fail	verb	negative	0.999	0.001	0
V-#ff	verb	positive	0	0.001	0.999
V-#follow	verb	positive	0	0.001	0.999
V-#ihaveadream	verb	neutral	0.002	0.998	0
V-#nowplaying	verb	positive	0	0.001	0.999
V-#shoutout	verb	positive	0	0.001	0.999
V-->�â���Ã�´�â��¢<-	verb	positive	0	0.001	0.999
V-4get	verb	neutral	0	0.998	0.002
V-4got	verb	negative	0.999	0.001	0
V-4ward	verb	neutral	0	0.998	0.002
V-;s	verb	neutral	0	0.998	0.002
V-<3	verb	positive	0	0.001	0.999
V-accept	verb	neutral	0	0.998	0.002
V-according	verb	neutral	0	0.998	0.002
V-acts	verb	neutral	0.002	0.998	0
V-adding	verb	neutral	0	0.998	0.002
V-adds	verb	neutral	0	0.998	0.002
V-admit	verb	neutral	0	0.998	0.002
V-adopt	verb	neutral	0.002	0.998	0
V-adopted	verb	neutral	0	0.998	0.002
V-ages	verb	neutral	0.002	0.998	0
V-agora	verb	neutral	0	0.998	0.002
V-ahem	verb	neutral	0	0.998	0.002
V-ai	verb	negative	0.999	0.001	0
V-ain	verb	negative	0.999	0.001	0
V-ain't	verb	neutral	0.002	0.998	0
V-aint	verb	negative	0.951	0.049	0
V-allowing	verb	neutral	0.002	0.998	0
V-allows	verb	neutral	0	0.998	0.002
V-am	verb	neutral	0	0.998	0.002
V-announced	verb	neutral	0.002	0.998	0
V-answered	verb	neutral	0	0.998	0.002
V-answers	verb	neutral	0	0.998	0.002
V-apologize	verb	neutral	0	0.998	0.002
V-appeared	verb	neutral	0.002	0.998	0
V-appears	verb	negative	0.999	0.001	0
V-applied	verb	neutral	0	0.998	0.002
V-applying	verb	neutral	0	0.998	0.002
V-are	verb	neutral	0	0.998	0.002
V-aree	verb	neutral	0	0.998	0.002
V-aren't	verb	negative	0.999	0.001	0
V-arent	verb	negative	0.999	0.001	0
V-arguing	verb	neutral	0	0.998	0.002
V-arrive	verb	neutral	0	0.998	0.002
V-arrived	verb	neutral	0	0.998	0.002
V-arrives	verb	neutral	0	0.998	0.002
V-arriving	verb	neutral	0	0.998	0.002
V-ask	verb	positive	0	0.001	0.999
V-asked	verb	neutral	0	0.998	0.002
V-askin	verb	neutral	0	0.998	0.002
V-asking	verb	neutral	0	0.998	0.002
V-asks	verb	neutral	0	0.998	0.002
V-assume	verb	positive	0	0.001	0.999
V-ate	verb	negative	0.999	0.001	0
V-atleast	verb	neutral	0	0.998	0.002
V-attempt	verb	neutral	0	0.998	0.002
V-attempting	verb	neutral	0.002	0.998	0
V-attend	verb	negative	0.999	0.001	0
V-attended	verb	neutral	0	0.998	0.002
V-attending	verb	neutral	0.001	0.998	0.001
V-avoiding	verb	neutral	0.002	0.998	0
V-awaiting	verb	neutral	0	0.998	0.002
V-b	verb	neutral	0	0.998	0.002
V-babysit	verb	neutral	0.001	0.998	0.001
V-babysitting	verb	neutral	0	0.998	0.002
V-back	verb	neutral	0	0.998	0.002
V-baked	verb	neutral	0	0.998	0.002
V-based	verb	neutral	0	0.998	0.002
V-be	verb	neutral	0	0.998	0.002
V-bear	verb	neutral	0	0.998	0.002
V-beats	verb	positive	0	0.001	0.999
V-became	verb	neutral	0	0.998	0.002
V-become	verb	neutral	0	0.998	0.002
V-becomes	verb	neutral	0	0.998	0.002
V-becoming	verb	neutral	0	0.998	0.002
V-bee	verb	neutral	0	0.998	0.002
V-been	verb	neutral	0	0.998	0.002
V-began	verb	neutral	0.002	0.998	0
V-begins	verb	neutral	0	0.998	0.002
V-begun	verb	neutral	0	0.998	0.002
V-behave	verb	neutral	0	0.998	0.002
V-bein	verb	neutral	0.002	0.998	0
V-being	verb	neutral	0	0.998	0.002
V-believes	verb	neutral	0	0.998	0.002
V-belive	verb	neutral	0	0.998	0.002
V-belong	verb	positive	0	0.001	0.999
V-belongs	verb	positive	0	0.001	0.999
V-bem	verb	neutral	0	0.998	0.002
V-bieberblast	verb	positive	0	0.001	0.999
V-bites	verb	negative	0.999	0.001	0
V-bk	verb	neutral	0.002	0.998	0
V-blasting	verb	positive	0	0.001	0.999
V-blew	verb	negative	0.999	0.001	0
V-block	verb	neutral	0.002	0.998	0
V-blog	verb	neutral	0	0.998	0.002
V-blogging	verb	positive	0	0.001	0.999
V-blows	verb	negative	0.999	0.001	0
V-bonding	verb	positive	0	0.001	0.999
V-booked	verb	neutral	0	0.998	0.002
V-boost	verb	neutral	0	0.998	0.002
V-born	verb	positive	0	0.001	0.999
V-bought	verb	neutral	0	0.998	0.002
V-bow	verb	positive	0	0.001	0.999
V-bowling	verb	neutral	0	0.998	0.002
V-breathe	verb	neutral	0.002	0.998	0
V-breathing	verb	neutral	0	0.998	0.002
V-bringing	verb	neutral	0	0.998	0.002
V-brings	verb	neutral	0	0.998	0.002
V-brought	verb	neutral	0	0.998	0.002
V-browsing	verb	neutral	0	0.998	0.002
V-built	verb	neutral	0	0.998	0.002
V-bummed	verb	negative	0.999	0.001	0
V-bump	verb	neutral	0.002	0.998	0
V-burn	verb	neutral	0.002	0.998	0
V-burning	verb	neutral	0.002	0.998	0
V-burst	verb	negative	0.999	0.001	0
V-bust	verb	neutral	0	0.998	0.002
V-buys	verb	neutral	0	0.998	0.002
V-bye	verb	neutral	0.002	0.998	0
V-c	verb	neutral	0	0.998	0.002
V-called	verb	neutral	0	0.998	0.002
V-callin	verb	neutral	0.002	0.998	0
V-came	verb	neutral	0	0.998	0.002
V-camping	verb	neutral	0	0.998	0.002
V-can	verb	neutral	0	0.898	0.102
V-can't	verb	negative	0.999	0.001	0
V-canceled	verb	negative	0.999	0.001	0
V-cannot	verb	negative	0.999	0.001	0
V-cant	verb	negative	0.999	0.001	0
V-can�Â�¬�Â�¥t	verb	negative	0.999	0.001	0
V-can�â���Ã��Ã�´t	verb	negative	0.999	0.001	0
V-care	verb	neutral	0	0.998	0.002
V-caring	verb	neutral	0	0.998	0.002
V-catch	verb	neutral	0	0.998	0.002
V-caught	verb	neutral	0.002	0.998	0
V-cause	verb	neutral	0.002	0.998	0
V-causing	verb	negative	0.999	0.001	0
V-cba	verb	negative	0.999	0.001	0
V-change	verb	neutral	0	0.998	0.002
V-changes	verb	neutral	0	0.998	0.002
V-charging	verb	neutral	0.002	0.998	0
V-chasing	verb	neutral	0	0.998	0.002
V-chatting	verb	positive	0	0.001	0.999
V-checked	verb	neutral	0.038	0.962	0
V-checkin	verb	neutral	0	0.998	0.002
V-checking	verb	positive	0	0.001	0.999
V-chill	verb	neutral	0	0.998	0.002
V-chilled	verb	neutral	0	0.998	0.002
V-chillen	verb	positive	0	0.001	0.999
V-chillin	verb	positive	0	0.001	0.999
V-chose	verb	neutral	0	0.998	0.002
V-cleaned	verb	neutral	0	0.998	0.002
V-clicked	verb	negative	0.999	0.001	0
V-clicking	verb	neutral	0.001	0.998	0.001
V-climbing	verb	neutral	0	0.998	0.002
V-close	verb	neutral	0.002	0.998	0
V-closes	verb	negative	0.999	0.001	0
V-closing	verb	negative	0.999	0.001	0
V-cn	verb	neutral	0	0.998	0.002
V-cnt	verb	negative	0.999	0.001	0
V-coding	verb	neutral	0	0.998	0.002
V-collecting	verb	neutral	0	0.998	0.002
V-com	verb	negative	0.999	0.001	0
V-come	verb	neutral	0	0.998	0.002
V-comee	verb	neutral	0	0.998	0.002
V-comes	verb	neutral	0	0.998	0.002
V-comin	verb	neutral	0	0.998	0.002
V-coming	verb	neutral	0	0.998	0.002
V-commented	verb	neutral	0	0.998	0.002
V-commenting	verb	neutral	0	0.998	0.002
V-comming	verb	neutral	0	0.998	0.001
V-commit	verb	neutral	0.002	0.998	0
V-como	verb	neutral	0	0.998	0.002
V-compare	verb	neutral	0	0.998	0.002
V-compared	verb	neutral	0	0.998	0.002
V-compete	verb	neutral	0	0.998	0.002
V-connecting	verb	neutral	0	0.998	0.002
V-conseguindo	verb	negative	0.999	0.001	0
V-considered	verb	neutral	0	0.998	0.002
V-considering	verb	neutral	0	0.998	0.002
V-contemplating	verb	neutral	0	0.998	0.002
V-continues	verb	neutral	0	0.998	0.002
V-cooked	verb	neutral	0	0.998	0.002
V-cookin	verb	neutral	0	0.998	0.002
V-cope	verb	negative	0.999	0.001	0
V-coughing	verb	negative	0.999	0.001	0
V-could've	verb	negative	0.999	0.001	0
V-coulda	verb	negative	0.999	0.001	0
V-couldn't	verb	negative	0.999	0.001	0
V-couldnt	verb	negative	0.999	0.001	0
V-counting	verb	positive	0	0.001	0.999
V-cover	verb	neutral	0	0.998	0.002
V-covers	verb	neutral	0.002	0.998	0
V-created	verb	neutral	0	0.998	0.002
V-creating	verb	neutral	0	0.998	0.002
V-cud	verb	neutral	0.002	0.998	0
V-cuddling	verb	neutral	0	0.998	0.002
V-cum	verb	neutral	0.002	0.998	0
V-curled	verb	neutral	0	0.998	0.002
V-cut	verb	negative	0.999	0.001	0
V-d	verb	positive	0	0.001	0.999
V-danced	verb	neutral	0	0.998	0.002
V-dances	verb	positive	0	0.001	0.999
V-dancin	verb	neutral	0	0.582	0.418
V-dancing	verb	neutral	0	0.998	0.002
V-daqui	verb	neutral	0	0.998	0.002
V-darn	verb	negative	0.999	0.001	0
V-dating	verb	neutral	0	0.998	0.002
V-dd	verb	neutral	0.002	0.998	0
V-de	verb	neutral	0	0.998	0.002
V-debating	verb	neutral	0	0.998	0.002
V-decided	verb	neutral	0	0.998	0.002
V-decides	verb	negative	0.999	0.001	0
V-deciding	verb	neutral	0	0.998	0.002
V-decorated	verb	positive	0	0.001	0.999
V-decorating	verb	positive	0	0.001	0.999
V-dedicate	verb	positive	0	0.001	0.999
V-def	verb	neutral	0	0.998	0.002
V-delete	verb	negative	0.999	0.001	0
V-deleted	verb	negative	0.999	0.001	0
V-deleting	verb	negative	0.999	0.001	0
V-deliver	verb	neutral	0	0.998	0.002
V-delivered	verb	neutral	0	0.998	0.002
V-depend	verb	neutral	0	0.998	0.002
V-depending	verb	neutral	0	0.998	0.002
V-depends	verb	positive	0	0.001	0.999
V-deserves	verb	positive	0	0.001	0.999
V-did	verb	neutral	0	0.998	0.002
V-didn't	verb	negative	0.999	0.001	0
V-didnt	verb	negative	0.999	0.001	0
V-dig	verb	neutral	0	0.998	0.002
V-diggin	verb	positive	0	0.001	0.999
V-digging	verb	neutral	0	0.998	0.002
V-discovered	verb	neutral	0	0.998	0.002
V-discussing	verb	neutral	0	0.998	0.002
V-dl	verb	neutral	0	0.998	0.002
V-dm	verb	neutral	0	0.998	0.002
V-dm'd	verb	neutral	0	0.998	0.002
V-dmed	verb	neutral	0	0.998	0.002
V-dnt	verb	negative	0.999	0.001	0
V-do	verb	neutral	0	0.998	0.002
V-does	verb	neutral	0	0.998	0.002
V-doesn't	verb	negative	0.999	0.001	0
V-doesnt	verb	negative	0.999	0.001	0
V-doin	verb	neutral	0	0.998	0.002
V-doing	verb	neutral	0	0.998	0.002
V-don't	verb	negative	0.999	0.001	0
V-don't!	verb	neutral	0.002	0.998	0
V-don`t	verb	neutral	0.002	0.998	0
V-donate	verb	neutral	0	0.998	0.002
V-donated	verb	positive	0	0.001	0.999
V-donating	verb	neutral	0	0.998	0.002
V-done	verb	neutral	0	0.998	0.002
V-dong	verb	neutral	0	0.998	0.002
V-dont	verb	negative	0.999	0.001	0
V-don�Â�¬�Â�¥t	verb	neutral	0.002	0.998	0
V-don�â���Ã��Ã�´t	verb	negative	0.999	0.001	0
V-doo	verb	neutral	0.001	0.998	0.001
V-download	verb	neutral	0	0.998	0.002
V-downloaded	verb	neutral	0	0.998	0.002
V-downloading	verb	neutral	0	0.998	0.002
V-drag	verb	neutral	0	0.998	0.002
V-drank	verb	negative	0.999	0.001	0
V-drawn	verb	neutral	0	0.998	0.002
V-dream	verb	positive	0	0.002	0.998
V-dreamed	verb	neutral	0.002	0.998	0
V-dreamt	verb	negative	0.999	0.001	0
V-dress	verb	neutral	0	0.998	0.002
V-dressed	verb	neutral	0	0.998	0.002
V-dressing	verb	neutral	0	0.998	0.002
V-drew	verb	positive	0	0.001	0.999
V-drinkin	verb	neutral	0	0.998	0.002
V-drives	verb	neutral	0.002	0.998	0
V-drivin	verb	neutral	0.002	0.998	0
V-driving	verb	neutral	0	0.998	0.002
V-drool	verb	neutral	0	0.998	0.002
V-drop	verb	neutral	0	0.998	0.002
V-dropped	verb	negative	0.999	0.001	0
V-dropping	verb	negative	0.999	0.001	0
V-drops	verb	neutral	0	0.998	0.002
V-dunno	verb	negative	0.999	0.001	0
V-dyed	verb	neutral	0	0.998	0.002
V-e	verb	neutral	0	0.998	0.002
V-earned	verb	neutral	0	0.998	0.002
V-eaten	verb	negative	0.999	0.001	0
V-eatin	verb	neutral	0	0.998	0.002
V-eats	verb	neutral	0	0.998	0.002
V-edited	verb	negative	0.999	0.001	0
V-editing	verb	neutral	0	0.998	0.002
V-eff	verb	negative	0.999	0.001	0
V-email	verb	neutral	0	0.997	0.003
V-emailed	verb	neutral	0	0.998	0.002
V-emailing	verb	neutral	0	0.998	0.002
V-ends	verb	negative	0.979	0.021	0
V-entered	verb	neutral	0	0.998	0.002
V-entering	verb	neutral	0	0.998	0.002
V-envy	verb	negative	0.999	0.001	0
V-equals	verb	neutral	0	0.998	0.002
V-escape	verb	neutral	0	0.998	0.002
V-except	verb	neutral	0.002	0.998	0
V-excuse	verb	neutral	0	0.998	0.002
V-exists	verb	neutral	0	0.998	0.002
V-exited	verb	positive	0	0.001	0.999
V-expected	verb	neutral	0.002	0.998	0
V-expecting	verb	neutral	0.002	0.998	0
V-explaining	verb	neutral	0	0.998	0.002
V-explains	verb	neutral	0	0.998	0.002
V-explore	verb	positive	0	0.001	0.999
V-f	verb	neutral	0.002	0.998	0
V-faces	verb	neutral	0	0.998	0.002
V-fallin	verb	neutral	0	0.998	0.002
V-fart	verb	neutral	0	0.998	0.002
V-featured	verb	positive	0	0.443	0.557
V-featuring	verb	positive	0	0.001	0.999
V-fed	verb	negative	0.999	0.001	0
V-feeding	verb	neutral	0	0.998	0.002
V-feelin	verb	neutral	0.025	0.975	0
V-feeling	verb	negative	0.999	0.001	0
V-feliz	verb	positive	0	0.001	0.999
V-ferb	verb	positive	0	0.001	0.999
V-ficando	verb	negative	0.999	0.001	0
V-fights	verb	neutral	0	0.998	0.002
V-figured	verb	positive	0	0.001	0.999
V-figuring	verb	neutral	0	0.998	0.002
V-fill	verb	neutral	0	0.998	0.002
V-filled	verb	neutral	0	0.998	0.002
V-filmed	verb	positive	0	0.001	0.999
V-filming	verb	neutral	0	0.998	0.002
V-finds	verb	negative	0.999	0.001	0
V-finished	verb	neutral	0	0.998	0.002
V-finishing	verb	neutral	0	0.998	0.002
V-finna	verb	positive	0	0.001	0.999
V-fixed	verb	neutral	0	0.998	0.002
V-fixing	verb	neutral	0	0.998	0.002
V-flew	verb	neutral	0.002	0.998	0
V-flies	verb	neutral	0.002	0.998	0
V-flip	verb	neutral	0	0.998	0.002
V-followed	verb	positive	0	0.001	0.999
V-followin	verb	positive	0	0.001	0.999
V-following	verb	positive	0	0.001	0.999
V-follows	verb	neutral	0	0.998	0.002
V-followw	verb	positive	0	0.001	0.999
V-folow	verb	neutral	0	0.998	0.002
